IR,RED,X,Y,Z,HR,RR,SPO2,Error Rate
228453.0,207081.0,0.003,-0.8967,-0.4283,,,,
228262.0,207025.0,0.002,-0.8907,-0.4253,,,,
228221.0,206978.0,0.001,-0.8887,-0.4223,,,,
228361.0,207141.0,0.002,-0.9007,-0.4293,,,,
228437.0,207143.0,0.001,-0.8997,-0.4253,,,,
228464.0,207172.0,0.001,-0.8977,-0.4203,,,,
228437.0,207103.0,0.006,-0.8967,-0.4223,,,,
228381.0,207042.0,0.006,-0.8967,-0.4223,,,,
228308.0,207027.0,0.009,-0.8927,-0.4303,,,,
228391.0,207110.0,0.004,-0.8897,-0.4283,,,,
228334.0,207086.0,0.004,-0.8897,-0.4283,,,,
228408.0,207072.0,0.008,-0.8927,-0.4173,,,,
228457.0,207141.0,0.001,-0.8937,-0.4213,,,,
228451.0,207108.0,0.007,-0.8917,-0.4203,,,,
228465.0,207083.0,0.004,-0.8947,-0.4263,,,,
228595.0,207081.0,0.006,-0.8977,-0.4283,,,,
228603.0,207147.0,0.001,-0.8967,-0.4283,,,,
228617.0,207218.0,0.006,-0.8967,-0.4283,,,,
228640.0,207141.0,0.003,-0.8977,-0.4263,,,,
228694.0,207237.0,0.0,-0.8997,-0.4273,,,,
228737.0,207241.0,0.003,-0.8937,-0.4243,,,,
228707.0,207224.0,0.004,-0.8937,-0.4243,,,,
228676.0,207260.0,0.001,-0.8927,-0.4273,,,,
228574.0,207129.0,0.002,-0.8917,-0.4283,,,,
228395.0,207084.0,-0.001,-0.8937,-0.4303,,,,
228278.0,207103.0,0.0,-0.8887,-0.4314,,,,
228216.0,207051.0,0.001,-0.8917,-0.4253,,,,
228128.0,206967.0,0.003,-0.8937,-0.4233,,,,
228195.0,206958.0,0.002,-0.8947,-0.4213,,,,
228161.0,207018.0,0.001,-0.8957,-0.4213,,,,
228127.0,206955.0,0.003,-0.8977,-0.4223,,,,
228092.0,206960.0,0.004,-0.8917,-0.4213,,,,
228220.0,207001.0,0.005,-0.8947,-0.4223,,,,
228250.0,206994.0,0.004,-0.8957,-0.4213,,,,
228312.0,207083.0,0.003,-0.9007,-0.4253,,,,
228401.0,207058.0,0.004,-0.8997,-0.4253,,,,
228356.0,207106.0,0.001,-0.8947,-0.4243,,,,
228408.0,207062.0,0.0,-0.8937,-0.4273,,,,
228371.0,207034.0,0.002,-0.8937,-0.4263,,,,
228458.0,207025.0,0.005,-0.8967,-0.4233,,,,
228374.0,207009.0,0.005,-0.8987,-0.4233,,,,
228347.0,207028.0,0.007,-0.8987,-0.4253,,,,
228365.0,207006.0,0.002,-0.8977,-0.4243,,,,
228394.0,207103.0,0.001,-0.8947,-0.4263,,,,
228374.0,207030.0,0.004,-0.8957,-0.4263,,,,
228454.0,207133.0,0.005,-0.8967,-0.4263,,,,
228459.0,207122.0,0.002,-0.8987,-0.4283,,,,
228499.0,207119.0,0.003,-0.8977,-0.4243,,,,
228553.0,207068.0,0.003,-0.8957,-0.4233,,,,
228551.0,207133.0,0.004,-0.8957,-0.4253,,,,
228577.0,207157.0,0.002,-0.8927,-0.4233,,,,
228640.0,207180.0,0.001,-0.8907,-0.4223,,,,
228588.0,207210.0,0.001,-0.8947,-0.4253,,,,
228039.0,206903.0,0.0,-0.8937,-0.4213,,,,
228039.0,206962.0,0.0,-0.8937,-0.4203,,,,
227997.0,206955.0,0.002,-0.8927,-0.4223,,,,
228009.0,206874.0,-0.001,-0.8917,-0.4173,,,,
227989.0,206894.0,0.003,-0.8917,-0.4143,,,,
228032.0,206979.0,0.003,-0.8907,-0.4173,,,,
228059.0,206962.0,0.006,-0.8927,-0.4153,,,,
228100.0,206998.0,0.004,-0.8917,-0.4213,,,,
228163.0,206960.0,0.0,-0.8967,-0.4203,,,,
228204.0,206975.0,0.0,-0.8967,-0.4203,,,,
228270.0,206943.0,-0.004,-0.8997,-0.4183,,,,
228217.0,207019.0,0.001,-0.9027,-0.4193,,,,
228262.0,207029.0,0.004,-0.9037,-0.4223,,,,
228275.0,207066.0,0.003,-0.9007,-0.4273,,,,
228320.0,206985.0,0.0,-0.8897,-0.4203,,,,
228288.0,207008.0,-0.002,-0.8887,-0.4193,,,,
228282.0,207014.0,0.001,-0.8917,-0.4193,,,,
228253.0,206950.0,0.003,-0.8977,-0.4183,,,,
228309.0,206946.0,0.001,-0.8927,-0.4173,,,,
228351.0,207004.0,0.004,-0.8897,-0.4203,,,,
228326.0,206998.0,0.003,-0.8947,-0.4233,,,,
228397.0,206983.0,0.001,-0.8947,-0.4223,,,,
228430.0,207091.0,0.003,-0.9007,-0.4223,,,,
228449.0,207025.0,0.005,-0.8997,-0.4223,,,,
228488.0,207067.0,0.003,-0.8937,-0.4223,,,,
228536.0,207075.0,0.002,-0.8927,-0.4173,,,,
228574.0,207061.0,0.002,-0.8947,-0.4193,,,,
228614.0,207074.0,0.004,-0.8967,-0.4223,,,,
228657.0,207139.0,0.004,-0.8987,-0.4213,,,,
228653.0,207110.0,0.002,-0.8987,-0.4163,,,,
228615.0,207127.0,0.003,-0.9007,-0.4193,,,,
228502.0,207128.0,0.003,-0.9017,-0.4213,,,,
228343.0,207040.0,0.005,-0.8977,-0.4223,,,,
228071.0,206901.0,0.001,-0.8947,-0.4213,,,,
227967.0,206931.0,0.003,-0.8947,-0.4223,,,,
227862.0,206844.0,0.005,-0.8967,-0.4183,,,,
227899.0,206829.0,0.003,-0.8977,-0.4213,,,,
227915.0,206889.0,0.003,-0.8957,-0.4203,,,,
227967.0,206928.0,0.003,-0.8947,-0.4213,,,,
227999.0,206923.0,0.003,-0.8957,-0.4183,,,,
228008.0,206912.0,0.002,-0.8957,-0.4243,,,,
228047.0,206971.0,0.003,-0.8967,-0.4213,,,,
228011.0,206916.0,0.002,-0.9007,-0.4173,,,,
228051.0,206912.0,0.002,-0.8977,-0.4163,,,,
228110.0,206935.0,0.001,-0.8967,-0.4163,,,,
228197.0,206979.0,0.005,-0.8967,-0.4203,,,,
228206.0,207027.0,0.006,-0.8977,-0.4203,,,,
228240.0,206995.0,0.003,-0.8977,-0.4213,,,,
228192.0,206914.0,0.002,-0.8967,-0.4193,,,,
228150.0,207011.0,0.003,-0.8997,-0.4223,,,,
228225.0,207037.0,0.001,-0.8967,-0.4213,,,,
228298.0,207045.0,0.002,-0.8977,-0.4183,,,,
228336.0,207008.0,0.001,-0.8967,-0.4183,,,,
228347.0,207007.0,0.0,-0.8947,-0.4193,,,,
228373.0,207105.0,0.002,-0.8947,-0.4193,,,,
228499.0,207131.0,0.002,-0.8977,-0.4203,,,,
228498.0,207086.0,0.004,-0.8987,-0.4183,,,,
228487.0,207090.0,0.002,-0.8967,-0.4213,,,,
228526.0,207174.0,0.001,-0.8967,-0.4183,,,,
228577.0,207151.0,0.005,-0.8947,-0.4213,,,,
228597.0,207143.0,0.004,-0.8957,-0.4213,,,,
228628.0,207116.0,0.002,-0.8987,-0.4223,,,,
228456.0,207054.0,0.0,-0.9007,-0.4233,,,,
228216.0,207006.0,0.0,-0.8957,-0.4233,,,,
228046.0,206871.0,0.0,-0.8947,-0.4203,,,,
227909.0,206880.0,0.003,-0.8937,-0.4233,,,,
227872.0,206814.0,0.004,-0.8917,-0.4213,,,,
227818.0,206798.0,0.005,-0.8947,-0.4183,,,,
227874.0,206841.0,0.002,-0.8977,-0.4193,,,,
227912.0,206845.0,0.002,-0.8977,-0.4223,,,,
227925.0,206910.0,0.004,-0.8967,-0.4233,,,,
227948.0,206913.0,0.002,-0.8957,-0.4173,,,,
227973.0,206915.0,0.002,-0.8957,-0.4203,,,,
228010.0,206848.0,0.002,-0.8957,-0.4203,,,,
228027.0,206916.0,0.003,-0.8957,-0.4213,,,,
228035.0,206971.0,0.003,-0.9007,-0.4173,,,,
228116.0,206916.0,0.001,-0.9017,-0.4153,,,,
228082.0,206890.0,0.0,-0.9017,-0.4193,,,,
228102.0,206907.0,0.001,-0.8987,-0.4193,,,,
228095.0,206902.0,0.003,-0.8997,-0.4183,,,,
228073.0,206911.0,0.004,-0.9007,-0.4163,,,,
228075.0,206927.0,0.003,-0.9007,-0.4183,,,,
228090.0,206870.0,0.002,-0.8977,-0.4143,,,,
228104.0,206876.0,0.004,-0.8957,-0.4173,,,,
228129.0,206912.0,0.003,-0.8957,-0.4213,,,,
228147.0,206934.0,0.003,-0.8927,-0.4223,,,,
228187.0,206942.0,0.003,-0.8917,-0.4253,,,,
228219.0,206939.0,0.002,-0.8987,-0.4203,,,,
228167.0,206965.0,0.001,-0.8977,-0.4143,,,,
228227.0,206985.0,0.002,-0.9007,-0.4123,,,,
228262.0,207000.0,0.003,-0.8977,-0.4163,,,,
228290.0,206984.0,0.003,-0.8977,-0.4213,,,,
228356.0,207066.0,0.004,-0.8997,-0.4213,,,,
228435.0,207055.0,0.003,-0.8977,-0.4193,,,,
228471.0,207059.0,0.003,-0.8957,-0.4213,,,,
228505.0,207060.0,0.005,-0.8947,-0.4173,,,,
228554.0,207139.0,0.002,-0.8967,-0.4173,,,,
228583.0,207112.0,0.002,-0.8957,-0.4173,,,,
228602.0,207127.0,0.002,-0.8957,-0.4163,,,,
228665.0,207130.0,0.004,-0.8977,-0.4193,,,,
228646.0,207141.0,0.005,-0.8997,-0.4153,,,,
228396.0,207029.0,0.005,-0.9007,-0.4173,,,,
228196.0,206941.0,0.005,-0.9007,-0.4173,,,,
227991.0,206907.0,0.004,-0.8967,-0.4273,,,,
227867.0,206868.0,0.006,-0.8977,-0.4293,,,,
227939.0,206838.0,0.003,-0.8947,-0.4243,,,,
227925.0,206795.0,0.002,-0.8957,-0.4193,,,,
227888.0,206787.0,0.006,-0.8977,-0.4193,,,,
227927.0,206818.0,0.008,-0.9037,-0.4183,,,,
227976.0,206914.0,0.007,-0.8997,-0.4213,,,,
227992.0,206904.0,0.007,-0.9007,-0.4163,,,,
228086.0,206880.0,0.007,-0.9007,-0.4163,,,,
228085.0,206892.0,0.007,-0.8977,-0.4183,,,,
228151.0,206909.0,0.007,-0.8977,-0.4183,,,,
228189.0,206916.0,0.005,-0.8997,-0.4173,,,,
228209.0,206962.0,0.007,-0.9017,-0.4113,,,,
228215.0,206919.0,0.005,-0.8987,-0.4143,,,,
228222.0,206990.0,0.007,-0.8977,-0.4213,,,,
228204.0,206896.0,0.003,-0.8977,-0.4193,,,,
228157.0,206902.0,0.004,-0.8967,-0.4173,,,,
228180.0,206906.0,0.002,-0.8967,-0.4173,,,,
228176.0,206943.0,0.003,-0.9007,-0.4183,,,,
228184.0,206921.0,0.003,-0.8997,-0.4183,,,,
228160.0,206964.0,0.003,-0.8957,-0.4163,,,,
228188.0,206930.0,0.004,-0.8977,-0.4173,,,,
228228.0,207007.0,0.001,-0.8997,-0.4173,,,,
228245.0,206911.0,0.004,-0.9007,-0.4193,,,,
228353.0,207002.0,0.003,-0.9027,-0.4223,,,,
228418.0,207025.0,0.005,-0.9027,-0.4203,,,,
228434.0,207053.0,0.004,-0.8977,-0.4163,,,,
228479.0,207021.0,0.003,-0.8987,-0.4183,,,,
228525.0,207004.0,0.005,-0.8977,-0.4173,,,,
228568.0,207051.0,0.005,-0.8997,-0.4213,,,,
228578.0,207049.0,0.004,-0.8957,-0.4173,,,,
228632.0,207116.0,0.005,-0.8967,-0.4153,,,,
228679.0,207166.0,0.005,-0.8977,-0.4143,,,,
228733.0,207139.0,0.003,-0.8967,-0.4203,,,,
228746.0,207159.0,0.002,-0.8947,-0.4183,,,,
228773.0,207186.0,0.003,-0.8957,-0.4203,,,,
228825.0,207239.0,0.0,-0.8957,-0.4183,,,,
228862.0,207160.0,0.005,-0.8997,-0.4123,,,,
228898.0,207180.0,0.002,-0.8987,-0.4103,,,,
228937.0,207221.0,0.002,-0.8987,-0.4143,,,,
228959.0,207249.0,0.005,-0.8987,-0.4143,,,,
228991.0,207305.0,0.003,-0.9017,-0.4163,,,,
228973.0,207181.0,0.002,-0.8977,-0.4203,,,,
228747.0,207129.0,0.002,-0.8977,-0.4183,,,,
228470.0,207005.0,0.003,-0.8997,-0.4193,,,,
228275.0,206958.0,0.004,-0.8947,-0.4183,,,,
228144.0,206884.0,0.001,-0.8967,-0.4203,,,,
228203.0,206940.0,0.005,-0.9007,-0.4183,,,,
228307.0,207052.0,0.003,-0.8977,-0.4173,,,,
228333.0,207077.0,0.002,-0.8987,-0.4173,,,,
228382.0,207095.0,0.002,-0.8987,-0.4163,,,,
228455.0,207020.0,0.001,-0.8987,-0.4193,,,,
228481.0,207106.0,0.003,-0.9037,-0.4213,,,,
228363.0,206988.0,0.001,-0.9027,-0.4253,,,,
228356.0,206968.0,0.002,-0.9007,-0.4203,,,,
228360.0,207019.0,0.004,-0.8977,-0.4183,,,,
228364.0,206951.0,0.005,-0.8987,-0.4183,,,,
228382.0,207062.0,0.005,-0.8997,-0.4213,,,,
228407.0,207085.0,0.007,-0.8967,-0.4183,,,,
228480.0,206985.0,0.007,-0.8967,-0.4153,,,,
228492.0,207068.0,0.006,-0.8987,-0.4153,,,,
228569.0,207024.0,0.005,-0.9047,-0.4143,,,,
228583.0,207004.0,0.009,-0.9017,-0.4143,,,,
228610.0,207079.0,0.009,-0.9007,-0.4153,,,,
228610.0,207051.0,0.008,-0.8997,-0.4113,,,,
228606.0,207057.0,0.006,-0.8987,-0.4163,,,,
228667.0,207168.0,0.003,-0.9017,-0.4213,,,,
228758.0,207119.0,0.004,-0.8977,-0.4173,,,,
228690.0,207143.0,0.005,-0.8967,-0.4203,,,,
228822.0,207154.0,0.004,-0.8947,-0.4173,,,,
228811.0,207109.0,0.004,-0.8967,-0.4143,,,,
228674.0,207085.0,0.003,-0.8967,-0.4153,,,,
228597.0,207092.0,0.0,-0.8967,-0.4153,,,,
228417.0,206974.0,0.001,-0.8967,-0.4183,,,,
228373.0,207011.0,0.002,-0.8967,-0.4213,,,,
228377.0,206973.0,0.005,-0.8967,-0.4153,,,,
228416.0,206980.0,0.004,-0.8977,-0.4193,,,,
228486.0,206960.0,0.004,-0.8957,-0.4173,,,,
228537.0,207000.0,0.004,-0.8917,-0.4183,,,,
228617.0,207017.0,0.004,-0.8987,-0.4183,,,,
228695.0,207117.0,0.004,-0.9007,-0.4163,,,,
228729.0,207076.0,0.005,-0.9017,-0.4153,,,,
228832.0,207170.0,0.004,-0.8977,-0.4143,,,,
228911.0,207227.0,0.002,-0.9017,-0.4173,,,,
228989.0,207216.0,-0.001,-0.9047,-0.4143,,,,
229001.0,207230.0,0.0,-0.8987,-0.4123,,,,
229004.0,207221.0,0.0,-0.8987,-0.4113,,,,
228927.0,207201.0,0.001,-0.9007,-0.4143,,,,
228929.0,207180.0,0.002,-0.8977,-0.4163,,,,
228940.0,207209.0,0.003,-0.8977,-0.4173,,,,
228950.0,207271.0,0.006,-0.8967,-0.4143,,,,
228961.0,207174.0,0.004,-0.8977,-0.4163,,,,
228966.0,207209.0,0.003,-0.9017,-0.4183,,,,
229008.0,207227.0,0.001,-0.9007,-0.4203,,,,
229033.0,207248.0,0.002,-0.8997,-0.4163,,,,
229036.0,207235.0,0.004,-0.9017,-0.4133,,,,
229113.0,207318.0,0.004,-0.9017,-0.4143,,,,
229336.0,207420.0,0.001,-0.8957,-0.4133,,,,
229471.0,207428.0,0.003,-0.8977,-0.4143,,,,
229492.0,207469.0,0.001,-0.8937,-0.4213,,,,
229399.0,207422.0,0.001,-0.8937,-0.4183,,,,
229507.0,207536.0,0.001,-0.8957,-0.4163,,,,
229568.0,207461.0,0.0,-0.8997,-0.4163,,,,
229668.0,207518.0,0.001,-0.8977,-0.4183,,,,
229730.0,207499.0,0.0,-0.8977,-0.4203,,,,
229620.0,207520.0,-0.002,-0.8977,-0.4203,,,,
229778.0,207576.0,-0.002,-0.8977,-0.4153,,,,
229838.0,207530.0,0.001,-0.8997,-0.4163,,,,
229809.0,207569.0,0.004,-0.8997,-0.4233,,,,
229753.0,207590.0,0.003,-0.8987,-0.4203,,,,
229834.0,207638.0,0.004,-0.8977,-0.4213,,,,
229752.0,207627.0,0.002,-0.8957,-0.4163,,,,
229551.0,207407.0,0.003,-0.9007,-0.4163,,,,
229212.0,207409.0,0.002,-0.9007,-0.4163,,,,
229078.0,207221.0,0.003,-0.8997,-0.4113,,,,
228850.0,207186.0,0.0,-0.8947,-0.4143,,,,
228891.0,207177.0,0.0,-0.8937,-0.4163,,,,
228890.0,207242.0,0.002,-0.8957,-0.4233,,,,
228940.0,207188.0,0.004,-0.8947,-0.4273,,,,
228885.0,207159.0,0.001,-0.8917,-0.4213,,,,
228965.0,207180.0,0.004,-0.8947,-0.4193,,,,
228974.0,207216.0,0.004,-0.8967,-0.4173,,,,
229120.0,207258.0,0.002,-0.9027,-0.4183,,,,
229189.0,207354.0,0.004,-0.9007,-0.4173,,,,
229299.0,207328.0,0.003,-0.9007,-0.4173,,,,
229263.0,207325.0,0.001,-0.8957,-0.4133,,,,
229346.0,207322.0,0.0,-0.8897,-0.4103,,,,
229423.0,207384.0,0.0,-0.8897,-0.4143,,,,
229369.0,207413.0,0.002,-0.8887,-0.4203,,,,
229271.0,207325.0,0.009,-0.9007,-0.4193,,,,
229247.0,207323.0,0.013,-0.9047,-0.4163,,,,
229263.0,207297.0,0.011,-0.9027,-0.4163,,,,
229304.0,207360.0,0.01,-0.9057,-0.4083,,,,
229294.0,207342.0,0.005,-0.9027,-0.4093,,,,
229279.0,207299.0,0.006,-0.9057,-0.4153,,,,
229340.0,207371.0,0.006,-0.8997,-0.4173,,,,
229341.0,207351.0,0.008,-0.9007,-0.4173,,,,
229316.0,207320.0,0.009,-0.9017,-0.4143,,,,
229385.0,207390.0,0.009,-0.9007,-0.4103,,,,
229436.0,207390.0,0.009,-0.9037,-0.4093,,,,
229419.0,207365.0,0.007,-0.8977,-0.4103,,,,
229516.0,207451.0,0.005,-0.8917,-0.4143,,,,
229554.0,207398.0,0.002,-0.8937,-0.4183,,,,
229594.0,207460.0,0.005,-0.8937,-0.4183,,,,
229608.0,207436.0,0.009,-0.8977,-0.4183,,,,
229654.0,207514.0,0.004,-0.8977,-0.4163,,,,
229559.0,207394.0,0.012,-0.9057,-0.4133,,,,
228921.0,207216.0,0.004,-0.8967,-0.4173,,,,
228989.0,207159.0,0.004,-0.8957,-0.4153,,,,
229029.0,207236.0,0.003,-0.8967,-0.4153,,,,
229093.0,207241.0,0.004,-0.8927,-0.4173,,,,
229138.0,207253.0,0.005,-0.8977,-0.4203,,,,
229186.0,207260.0,0.002,-0.8937,-0.4213,,,,
229309.0,207287.0,0.002,-0.8967,-0.4133,,,,
229253.0,207342.0,0.001,-0.9007,-0.4153,,,,
229291.0,207303.0,0.001,-0.9037,-0.4133,,,,
229315.0,207305.0,0.004,-0.9017,-0.4153,,,,
229340.0,207257.0,-0.001,-0.8997,-0.4173,,,,
229333.0,207306.0,0.001,-0.8987,-0.4163,,,,
229338.0,207390.0,0.004,-0.9017,-0.4163,,,,
229344.0,207356.0,0.004,-0.8957,-0.4123,,,,
229354.0,207402.0,0.002,-0.8947,-0.4143,,,,
229351.0,207330.0,0.003,-0.8927,-0.4153,,,,
229394.0,207350.0,0.002,-0.8937,-0.4203,,,,
229303.0,207341.0,0.001,-0.8957,-0.4193,,,,
229452.0,207328.0,0.003,-0.8957,-0.4193,,,,
229477.0,207433.0,0.006,-0.9007,-0.4173,,,,
229522.0,207447.0,0.004,-0.9017,-0.4163,,,,
229544.0,207462.0,0.002,-0.9007,-0.4143,,,,
229591.0,207405.0,0.003,-0.8977,-0.4183,,,,
229609.0,207457.0,0.006,-0.8997,-0.4173,,,,
229643.0,207450.0,0.004,-0.8977,-0.4143,,,,
229640.0,207428.0,0.003,-0.8957,-0.4113,,,,
229610.0,207437.0,0.004,-0.8967,-0.4133,,,,
229378.0,207315.0,0.007,-0.8957,-0.4163,,,,
229185.0,207216.0,0.004,-0.8947,-0.4193,,,,
229099.0,207197.0,0.0,-0.8947,-0.4173,,,,
229014.0,207176.0,0.0,-0.8927,-0.4163,,,,
229057.0,207162.0,0.0,-0.8957,-0.4223,,,,
229076.0,207213.0,0.0,-0.9017,-0.4263,,,,
229106.0,207200.0,0.002,-0.9007,-0.4263,,,,
229111.0,207174.0,0.005,-0.8967,-0.4193,,,,
229171.0,207186.0,0.003,-0.9017,-0.4173,,,,
229207.0,207207.0,0.006,-0.9017,-0.4233,,,,
229261.0,207208.0,0.006,-0.9017,-0.4223,,,,
229298.0,207272.0,0.005,-0.8977,-0.4213,,,,
229375.0,207271.0,0.006,-0.8907,-0.4223,,,,
229439.0,207323.0,0.006,-0.8917,-0.4233,,,,
229449.0,207382.0,0.004,-0.8947,-0.4193,,,,
229446.0,207382.0,0.003,-0.8977,-0.4203,,,,
229439.0,207364.0,0.006,-0.8977,-0.4183,,,,
229402.0,207290.0,0.006,-0.8957,-0.4193,,,,
229389.0,207267.0,0.004,-0.8937,-0.4183,,,,
229389.0,207325.0,0.0,-0.8937,-0.4163,,,,
229392.0,207340.0,0.002,-0.8987,-0.4213,,,,
229410.0,207411.0,0.004,-0.8987,-0.4253,,,,
229450.0,207374.0,0.004,-0.8987,-0.4213,,,,
229563.0,207387.0,0.002,-0.8977,-0.4253,,,,
229580.0,207387.0,0.005,-0.8977,-0.4263,,,,
229609.0,207361.0,0.007,-0.9007,-0.4203,,,,
229519.0,207327.0,0.006,-0.8977,-0.4203,,,,
229373.0,207339.0,0.002,-0.8977,-0.4233,,,,
229191.0,207284.0,0.003,-0.8937,-0.4223,,,,
229098.0,207177.0,0.003,-0.8957,-0.4223,,,,
229127.0,207208.0,-0.001,-0.8907,-0.4243,,,,
229103.0,207163.0,0.001,-0.8937,-0.4213,,,,
229151.0,207114.0,0.003,-0.8947,-0.4193,,,,
229155.0,207278.0,0.005,-0.8977,-0.4203,,,,
229210.0,207243.0,0.001,-0.8967,-0.4213,,,,
229207.0,207234.0,0.002,-0.8957,-0.4193,,,,
229282.0,207213.0,0.0,-0.8947,-0.4203,,,,
229351.0,207286.0,0.003,-0.8947,-0.4203,,,,
229392.0,207282.0,0.006,-0.8997,-0.4183,,,,
229405.0,207260.0,0.006,-0.9007,-0.4173,,,,
229463.0,207353.0,0.005,-0.9007,-0.4173,,,,
229493.0,207322.0,0.003,-0.9047,-0.4173,,,,
229435.0,207278.0,0.004,-0.9047,-0.4253,,,,
229434.0,207352.0,0.005,-0.9027,-0.4223,,,,
229420.0,207310.0,0.007,-0.8957,-0.4223,,,,
229350.0,207213.0,0.006,-0.8917,-0.4193,,,,
229416.0,207309.0,0.003,-0.8917,-0.4193,,,,
229427.0,207273.0,0.008,-0.8897,-0.4213,,,,
229434.0,207313.0,0.009,-0.8907,-0.4223,,,,
229434.0,207283.0,0.007,-0.8927,-0.4213,,,,
229500.0,207278.0,0.006,-0.8957,-0.4193,,,,
229511.0,207408.0,0.004,-0.8967,-0.4193,,,,
229524.0,207298.0,0.001,-0.8987,-0.4233,,,,
229544.0,207329.0,0.005,-0.8987,-0.4203,,,,
229605.0,207370.0,0.008,-0.9017,-0.4223,,,,
229651.0,207384.0,0.006,-0.9007,-0.4243,,,,
229619.0,207371.0,0.005,-0.8937,-0.4203,,,,
229657.0,207390.0,0.003,-0.8917,-0.4193,,,,
229483.0,207342.0,0.002,-0.8877,-0.4193,,,,
229345.0,207320.0,0.004,-0.8877,-0.4213,,,,
229209.0,207192.0,0.006,-0.8917,-0.4253,,,,
229123.0,207153.0,0.004,-0.8957,-0.4253,,,,
229118.0,207133.0,0.002,-0.8987,-0.4213,,,,
229125.0,207214.0,0.002,-0.8997,-0.4213,,,,
229159.0,207154.0,0.003,-0.9007,-0.4213,,,,
229196.0,207194.0,0.003,-0.9007,-0.4193,,,,
229206.0,207235.0,0.003,-0.8987,-0.4223,,,,
229270.0,207268.0,0.001,-0.8967,-0.4223,,,,
229330.0,207233.0,0.001,-0.8967,-0.4283,,,,
229355.0,207263.0,0.005,-0.8947,-0.4283,,,,
229382.0,207245.0,0.005,-0.8897,-0.4183,,,,
229414.0,207256.0,0.003,-0.8907,-0.4203,,,,
229434.0,207233.0,0.003,-0.8907,-0.4203,,,,
229409.0,207198.0,0.007,-0.8977,-0.4183,,,,
229383.0,207322.0,0.008,-0.8967,-0.4233,,,,
229375.0,207235.0,0.006,-0.8997,-0.4193,,,,
229458.0,207271.0,0.003,-0.8987,-0.4133,,,,
229419.0,207281.0,0.001,-0.8967,-0.4183,,,,
229485.0,207327.0,0.003,-0.8977,-0.4203,,,,
229525.0,207284.0,0.005,-0.8987,-0.4243,,,,
229433.0,207327.0,0.006,-0.9017,-0.4293,,,,
229661.0,207312.0,0.006,-0.9017,-0.4293,,,,
229478.0,207289.0,0.011,-0.9027,-0.4213,,,,
229363.0,207219.0,0.006,-0.9007,-0.4123,,,,
229322.0,207190.0,0.009,-0.9057,-0.4263,,,,
229193.0,207085.0,0.007,-0.8967,-0.4273,,,,
229028.0,207097.0,0.007,-0.8967,-0.4253,,,,
229103.0,207195.0,0.006,-0.8887,-0.4243,,,,
229159.0,207089.0,0.006,-0.8907,-0.4143,,,,
229062.0,207109.0,0.009,-0.8967,-0.4153,,,,
229229.0,207089.0,0.009,-0.8957,-0.4203,,,,
229272.0,207131.0,0.004,-0.8937,-0.4273,,,,
229276.0,207185.0,0.006,-0.8927,-0.4394,,,,
229227.0,207134.0,0.004,-0.8937,-0.4334,,,,
229292.0,207182.0,0.007,-0.8977,-0.4233,,,,
229331.0,207263.0,0.004,-0.9037,-0.4223,,,,
229342.0,207256.0,0.003,-0.9007,-0.4263,,,,
229363.0,207287.0,0.005,-0.8997,-0.4263,,,,
229386.0,207165.0,0.004,-0.8947,-0.4213,,,,
229263.0,207139.0,0.005,-0.8937,-0.4223,,,,
229330.0,207275.0,0.005,-0.8947,-0.4213,,,,
229329.0,207195.0,0.005,-0.8967,-0.4213,,,,
229380.0,207162.0,0.008,-0.8957,-0.4203,,,,
229339.0,207198.0,0.005,-0.8997,-0.4153,,,,
229291.0,207189.0,0.005,-0.8917,-0.4173,,,,
229442.0,207201.0,0.004,-0.8947,-0.4213,,,,
229442.0,207260.0,0.006,-0.8917,-0.4223,,,,
229483.0,207206.0,0.004,-0.8907,-0.4223,,,,
229451.0,207324.0,0.002,-0.8947,-0.4153,,,,
229491.0,207305.0,0.002,-0.8947,-0.4223,,,,
229574.0,207244.0,-0.001,-0.9017,-0.4253,,,,
229519.0,207248.0,0.002,-0.8957,-0.4253,,,,
229594.0,207252.0,0.005,-0.8947,-0.4263,,,,
229619.0,207259.0,0.006,-0.8967,-0.4183,,,,
229447.0,207236.0,0.008,-0.8987,-0.4213,,,,
229364.0,207203.0,0.006,-0.9027,-0.4203,,,,
229249.0,207099.0,0.007,-0.9047,-0.4223,,,,
229060.0,207069.0,0.004,-0.8977,-0.4253,,,,
229075.0,207080.0,0.004,-0.8917,-0.4273,,,,
229071.0,207022.0,0.006,-0.8907,-0.4253,,,,
229070.0,207098.0,0.008,-0.8967,-0.4233,,,,
228977.0,207053.0,0.007,-0.8977,-0.4203,,,,
229089.0,207115.0,0.007,-0.8947,-0.4213,,,,
229236.0,207197.0,0.006,-0.9007,-0.4233,,,,
229262.0,207108.0,0.003,-0.8987,-0.4193,,,,
229260.0,207200.0,-0.001,-0.8907,-0.4153,,,,
229248.0,207140.0,0.0,-0.8957,-0.4153,,,,
229228.0,207144.0,-0.005,-0.8977,-0.4183,,,,
229229.0,207198.0,-0.002,-0.8957,-0.4163,,,,
229269.0,207141.0,0.002,-0.8917,-0.4153,,,,
229278.0,207147.0,0.004,-0.8927,-0.4123,,,,
229336.0,207154.0,0.005,-0.8947,-0.4203,,,,
229345.0,207160.0,0.006,-0.8957,-0.4193,,,,
229392.0,207146.0,0.008,-0.8947,-0.4233,,,,
229363.0,207266.0,0.005,-0.8987,-0.4193,,,,
