"IR1","RED1","IR2","RED2","IR3","RED3","IR4","RED4"
1345,1642,33944,40459,159273,179650,226610,259520
1345,1642,33944,40459,159299,179688,226706,259579
1310,1634,33974,40439,159299,179688,227431,260237
1327,1636,33949,40479,159339,179767,227431,260237
1327,1636,33949,40479,159231,179657,227555,260371
1335,1646,33981,40435,159231,179657,227855,260640
1361,1644,33954,40474,159254,179603,227855,260640
1351,1658,33954,40474,159205,179634,227873,260655
1341,1653,33945,40498,159205,179634,228158,260963
1339,1638,33935,40454,159267,179680,228158,260963
1339,1638,33935,40454,159229,179634,228191,260923
1341,1705,33948,40466,159229,179634,228425,261059
1346,1640,33928,40450,159159,179598,228425,261059
1346,1704,33928,40450,159240,179612,228459,261075
1360,1656,33943,40493,159240,179612,228200,260830
1350,1651,33910,40420,159276,179696,228200,260830
1331,1642,33910,40420,159648,180041,228274,260934
1339,1648,33884,40412,159648,180041,228463,261193
1339,1648,33889,40390,159644,180085,228463,261193
1305,1648,33889,40390,159487,179840,228425,261145
1344,1639,33831,40415,159487,179840,228552,261233
1372,1655,33928,40414,159403,179784,228552,261233
1348,1650,33928,40414,159538,179953,228640,261330
1324,1655,33932,40477,159538,179953,228899,261518
1351,1647,33938,40430,159578,180010,228899,261518
1351,1647,33938,40430,159723,180213,228928,261556
1314,1647,33923,40468,159723,180213,229078,261625
1343,1650,33901,40387,159694,180214,229078,261625
1335,1641,33901,40387,159488,179956,229113,261654
1356,1642,33898,40367,159488,179956,229174,261624
1377,1614,33883,40361,159445,179938,229174,261624
1342,1650,33883,40361,159401,179863,229180,261647
1342,1650,33851,40376,159401,179863,229214,261647
1298,1646,33878,40368,159350,179840,229214,261647
1348,1645,33878,40368,159476,179937,229169,261609
1348,1645,33873,40365,159476,179937,229148,261658
1370,1633,33879,40362,159459,179955,229148,261658
1354,1657,33879,40362,159383,179825,229241,261822
1348,1642,33871,40343,159383,179825,229353,261983
1347,1718,33878,40345,159502,179862,229353,261983
1321,1665,33878,40345,160123,180574,229288,261943
1358,1652,33923,40277,160123,180574,229029,261632
1358,1652,33893,40350,160240,180647,229029,261632
1299,1657,33893,40350,160377,180801,228961,261585
1350,1648,33873,40363,160456,180888,228521,261283
1344,1665,33898,40362,160485,180912,228549,261307
1306,1630,33906,40353,160540,180960,228563,261308
1342,1657,33919,40365,160341,180781,228598,261303
1342,1657,33900,40374,160328,180748,228598,261303
1299,1638,33900,40374,160599,181106,228603,261302
1352,1648,33861,40377,160599,181106,228434,261179
1352,1648,33900,40352,160623,181160,228434,261179
1364,1637,33900,40352,160363,180853,228374,261137
1354,1654,33920,40316,160363,180853,227958,260723
1354,1654,33903,40358,160275,180722,227958,260723
1351,1653,33903,40358,160031,180489,227896,260719
1353,1651,33915,40324,160031,180489,227783,260537
1353,1651,33899,40378,160024,180392,227783,260537
1283,1652,33899,40378,160059,180452,227654,260464
1359,1663,33896,40385,160059,180452,227363,260177
1359,1663,33908,40372,160062,180487,227363,260177
1336,1654,33908,40372,160094,180468,227311,260149
1349,1653,33964,40312,160094,180468,227163,260001
1349,1653,33904,40360,160078,180481,227163,260001
1394,1593,33904,40360,160068,180443,227118,259973
1351,1649,33911,40402,160068,180443,226810,259589
1351,1649,33897,40321,160007,180319,226810,259589
1357,1666,33897,40321,159606,179932,226853,259658
1352,1659,33893,40324,159606,179932,226993,259845
1352,1659,33895,40322,159627,179943,226993,259845
1356,1724,33895,40322,159841,180163,226980,259906
1344,1656,33893,40373,159841,180163,227096,260104
1344,1656,33887,40319,159818,180139,227096,260104
1317,1656,33887,40319,159845,180139,227079,260079
1351,1653,33874,40378,159845,180139,226936,259889
1351,1653,33880,40316,159881,180129,226936,259889
1321,1654,33880,40316,160161,180423,226852,259816
1352,1654,33873,40304,160161,180423,226539,259535
1352,1654,33917,40335,160269,180481,226539,259535
1332,1658,33917,40335,160340,180657,226407,259394
1354,1642,33934,40402,160340,180657,225948,258984
1354,1642,33927,40326,160322,180703,225948,258984
1319,1658,33927,40326,160619,180938,225964,258970
1352,1661,33913,40387,160619,180938,226099,259208
1352,1661,33936,40353,160686,181006,226099,259208
1325,1656,33936,40353,161047,181326,226153,259232
1343,1652,33934,40395,161047,181326,226273,259369
1343,1652,33941,40340,160998,181275,226273,259369
1316,1652,33941,40340,160426,180693,226301,259377
1352,1646,33938,40300,160426,180693,226295,259313
1352,1646,33922,40331,160329,180522,226295,259313
1412,1610,33922,40331,160297,180559,226316,259277
1357,1657,33929,40381,160297,180559,226449,259380
1357,1657,33959,40357,160354,180655,226449,259380
1323,1653,33963,40371,160536,180743,226513,259447
1357,1646,33960,40361,160574,180792,226646,259684
1357,1646,33985,40378,160601,180795,226665,259731
1334,1622,33989,40391,160290,180452,226710,259777
1350,1652,34004,40400,160242,180412,226687,259895
1350,1652,34010,40391,159880,179987,226687,259895
1418,1629,34010,40391,159880,179987,226695,259864
1353,1664,34011,40371,160001,180114,226785,259912
1353,1664,33983,40365,160727,180885,226785,259912
1335,1625,33983,40365,160727,180885,226836,259889
1352,1657,33991,40439,160924,181145,227554,260551
1352,1657,33987,40363,161589,181803,227554,260551
1339,1703,33987,40363,161589,181803,227547,260545
1350,1640,33978,40317,161559,181790,226797,259760
1350,1640,33981,40360,161458,181669,226797,259760
1336,1632,33981,40360,161368,181548,226667,259601
1346,1656,34034,40325,160796,180950,226666,259629
1346,1656,34005,40373,160843,180987,226666,259629
1340,1661,34005,40373,161435,181593,226743,259658
1358,1650,34006,40389,161435,181593,226512,259494
1358,1650,34027,40384,161489,181679,226512,259494
1349,1703,34027,40384,161492,181669,226437,259395
1351,1651,34027,40409,161510,181692,226577,259449
1351,1651,34003,40365,161407,181460,226577,259449
1334,1649,34003,40365,161524,181574,226647,259466
1351,1647,33991,40321,162119,182132,226730,259500
1351,1647,33966,40311,162119,182132,226730,259500
1332,1646,33966,40311,162084,182077,226714,259478
1348,1650,33953,40278,160504,180768,226596,259287
1348,1650,33932,40262,160504,180768,226596,259287
1303,1654,33932,40262,160751,181048,226600,259312
1350,1657,33934,40307,161329,181682,226605,259298
1350,1657,33918,40239,161329,181682,226622,259269
1352,1661,33918,40239,161338,181670,226523,259146
1350,1655,33923,40198,160792,181090,226437,259078
1350,1655,33902,40262,160792,181090,226465,259137
1311,1667,33902,40262,160937,181144,226465,259137
1347,1649,33935,40209,161394,181605,226506,259221
1347,1649,33858,40204,161394,181605,226522,259235
1292,1653,33858,40204,161259,181490,226695,259470
1344,1637,33849,40214,161152,181604,226695,259470
1344,1637,33857,40195,161152,181604,226606,259387
1347,1660,33857,40195,161249,181678,226304,258946
1340,1644,33852,40235,161993,182385,226304,258946
1340,1644,33852,40191,161993,182385,226246,258926
1354,1701,33852,40191,162067,182456,226548,259149
1359,1657,33851,40231,161998,182369,226548,259149
1359,1657,33846,40194,161724,182118,226581,259161
1338,1683,33846,40194,161321,181668,226507,259186
1348,1661,33806,40184,161130,181428,226507,259186
1345,1659,33859,40211,161328,181655,226494,259176
1345,1659,33870,40224,161473,181850,226013,258748
1328,1634,33862,40228,161971,182367,225857,258585
1363,1647,33861,40218,161888,182293,225688,258410
1363,1647,33861,40218,161792,182196,225506,258066
1351,1640,33876,40277,161785,182150,225506,258066
1340,1650,33851,40185,161858,182225,225614,258184
1340,1650,33851,40185,161678,182052,225973,258608
1415,1624,33845,40269,161678,182052,225973,258608
1341,1657,33853,40192,161627,181919,225906,258604
1341,1657,33853,40192,161528,181821,225551,258287
1381,1612,33839,40195,161528,181821,225551,258287
1344,1655,33859,40194,161445,181766,225618,258305
1344,1655,33859,40194,161321,181626,225571,258294
1335,1643,33843,40180,161321,181626,225571,258294
1350,1648,33832,40174,161225,181592,225420,258232
1350,1648,33832,40174,161440,181804,224348,257263
1408,1591,33779,40165,161440,181804,224348,257263
1341,1659,33834,40197,161495,181825,224151,257084
1341,1659,33834,40197,161470,181745,223561,256278
1409,1632,33846,40180,161470,181745,223561,256278
1357,1658,33834,40206,161442,181739,223500,256247
1357,1658,33834,40206,161686,182090,223660,256390
1354,1636,33866,40171,161686,182090,223660,256390
1349,1668,33842,40178,161697,182148,223636,256405
1349,1668,33842,40178,161220,181781,223716,256573
1417,1631,33875,40147,161220,181781,223716,256573
1339,1663,33823,40172,161037,181640,223711,256626
1339,1663,33823,40172,161194,181621,223740,256690
1349,1620,33810,40153,161194,181621,223740,256690
1348,1647,33808,40148,161290,181642,223696,256692
1348,1647,33808,40148,161656,181694,223672,256576
1352,1668,33844,40127,161656,181694,223672,256576
1347,1648,33800,40155,161712,181745,223719,256644
1347,1648,33800,40155,162571,182806,223960,256896
1374,1638,33884,40139,162571,182806,223960,256896
1347,1660,33810,40166,162539,182863,223916,256857
1347,1660,33810,40166,162250,182562,224033,256846
1302,1661,33826,40126,162250,182562,224033,256846
1349,1660,33805,40136,162211,182522,224086,256810
1349,1660,33805,40136,161590,181842,223709,256427
1312,1654,33811,40199,161590,181842,223709,256427
1343,1649,33815,40169,161522,181769,223616,256299
1343,1649,33815,40169,161740,182441,223511,256143
1350,1667,33772,40153,161740,182441,223511,256143
1339,1664,33803,40142,161748,182424,223452,256136
1339,1664,33803,40142,161897,182633,223629,256378
1308,1646,33762,40131,161897,182633,223629,256378
1360,1658,33775,40096,161908,182585,223630,256384
1360,1658,33775,40096,161715,182372,223398,256330
1303,1660,33833,40070,163589,183956,223467,256482
1351,1661,33813,40174,163589,183956,223446,256439
1357,1660,33821,40168,163704,184123,223622,256541
1359,1668,33829,40142,162561,183361,223622,256541
1348,1657,33830,40147,162561,183361,223691,256589
1348,1657,33830,40147,162472,183262,224109,257153
1325,1651,33772,40156,162727,183121,224109,257153
1335,1648,33809,40129,162727,183121,224193,257214
1335,1648,33809,40129,162666,183016,224309,257397
1350,1644,33775,40121,162605,182806,224309,257397
1347,1648,33757,40097,162605,182806,224280,257398
1347,1648,33757,40097,162710,182891,224632,257686
1390,1632,33719,40076,163598,183661,224632,257686
1359,1656,33760,40098,163598,183661,224740,257842
1359,1656,33760,40098,163856,183875,225101,258191
1310,1659,33795,40051,164997,185032,225101,258191
1358,1659,33764,40111,164997,185032,225099,258198
1358,1659,33764,40111,164672,184686,225244,258258
1388,1610,33771,40099,161311,181807,225244,258258
1347,1673,33807,40143,161311,181807,225276,258292
1347,1673,33807,40143,161198,181862,225357,258305
1342,1650,33813,40108,159982,181036,225357,258305
1341,1652,33799,40123,159982,181036,225350,258365
1341,1652,33799,40123,160169,180990,225309,258384
1396,1596,33834,40092,161060,181773,225309,258384
1353,1647,33773,40101,161060,181773,225378,258475
1353,1647,33773,40101,160507,181119,225579,258736
1402,1610,33775,40060,161087,181180,225579,258736
1349,1661,33792,40098,161087,181180,225504,258708
1349,1661,33792,40098,161353,181440,225246,258522
1354,1670,33780,40059,161547,181955,225246,258522
1346,1655,33783,40075,161547,181955,225215,258507
1346,1655,33783,40075,161501,181959,225030,258296
1408,1611,33773,40157,160971,181337,225030,258296
1343,1655,33787,40113,160971,181337,225033,258270
1343,1655,33787,40113,160799,181206,225359,258539
1364,1707,33795,40077,160159,180620,225359,258539
1346,1651,33815,40130,160159,180620,225390,258518
1346,1651,33815,40130,160081,180575,225268,258495
1358,1691,33749,40122,159830,180166,225268,258495
1351,1650,33793,40114,159830,180166,225235,258469
1351,1650,33793,40114,159751,180128,225222,258535
1314,1660,33804,40090,159173,179408,225222,258535
1361,1671,33765,40073,159173,179408,225196,258487
1361,1671,33765,40073,159014,179242,224894,258246
1356,1651,33801,40039,158955,179197,224894,258246
1345,1663,33742,40051,158955,179197,224843,258139
1345,1663,33742,40051,158949,179215,224579,257957
1318,1653,33747,40093,159217,179593,224579,257957
1344,1650,33765,40092,159217,179593,224594,257984
1352,1667,33764,40086,159204,179665,224655,257868
1353,1645,33775,40092,158945,179182,224655,257868
1350,1650,33775,40101,158945,179182,224756,257924
1344,1654,33789,40103,158978,179198,224813,258087
1351,1651,33794,40096,159304,179479,224813,258087
1348,1656,33794,40101,159304,179479,224766,258034
1348,1656,33794,40101,159388,179537,224479,257817
1347,1668,33844,40035,159274,179390,224479,257817
1353,1660,33789,40093,159274,179390,224467,257827
1353,1660,33789,40093,159119,179160,224787,258251
1326,1647,33813,40107,158942,178923,224787,258251
1352,1656,33806,40079,158942,178923,224887,258368
1352,1656,33806,40079,159054,179052,224566,258061
1351,1626,33830,40065,158772,178705,224566,258061
1346,1654,33845,40119,158772,178705,224489,257983
1346,1654,33845,40119,158637,178563,224471,257988
1347,1727,33834,40145,158115,177889,224471,257988
1341,1653,33882,40160,158115,177889,224480,258040
1341,1653,33882,40160,158127,177870,224364,257970
1354,1622,33842,40170,157869,177600,224364,257970
1355,1663,33881,40162,157869,177600,224257,257864
1355,1663,33881,40162,157895,177672,224039,257642
1359,1727,33888,40218,157656,177338,224039,257642
1363,1651,33892,40168,157656,177338,223974,257629
1363,1651,33892,40168,157645,177357,223954,257609
1350,1709,33869,40170,157414,177096,223954,257609
1353,1657,33882,40149,157414,177096,223912,257626
1353,1657,33882,40149,157276,176989,224192,258055
1324,1649,33851,40140,157493,177119,224192,258055
1351,1648,33866,40133,157493,177119,224342,258297
1351,1648,33866,40133,157565,177068,224659,258717
1352,1703,33812,40137,157605,177214,224659,258717
1352,1661,33873,40143,157605,177214,224722,258781
1352,1661,33873,40143,157689,177252,224853,258824
1418,1621,33857,40145,157873,177670,224853,258824
1364,1657,33920,40177,157873,177670,224857,258802
1364,1657,33920,40177,157906,177730,224590,258389
1351,1641,33908,40183,158120,177876,224590,258389
1359,1659,33950,40194,158120,177876,224458,258285
1359,1659,33950,40194,158121,177746,224455,258294
1346,1719,33913,40197,158063,177616,224455,258294
1351,1653,33967,40211,158063,177616,224506,258393
1351,1653,33967,40211,158213,177690,224787,258709
1379,1600,34011,40180,158476,178081,224787,258709
1349,1654,33968,40213,158476,178081,224723,258660
1349,1654,33968,40213,158520,178138,224869,258885
1369,1615,33992,40190,158510,178119,224869,258885
1353,1661,33967,40197,158510,178119,224952,259047
1353,1661,33967,40197,158586,178215,225200,259383
1358,1734,33962,40163,158799,178408,225200,259383
1352,1661,33969,40233,158406,178076,225187,259391
1352,1661,33983,40220,158449,178103,226485,261070
1341,1673,33974,40234,158465,178132,226485,261070
1365,1658,33974,40234,158112,177770,226332,260973
1365,1658,33979,40263,158101,177743,226843,261382
1396,1645,33959,40210,157418,177012,226843,261382
1350,1650,33959,40210,157418,177012,226907,261429
1350,1650,33938,40216,157263,176847,227199,261787
1366,1639,33978,40230,156853,176292,227375,261932
1350,1658,33978,40230,156853,176292,227623,262127
1350,1658,33930,40233,156681,176186,227825,262143
1343,1713,33985,40240,156281,175735,227831,262143
1356,1655,33985,40240,156281,175735,227796,262143
1356,1655,34004,40223,156365,175687,227875,262143
1361,1623,33994,40234,156497,175810,227984,262143
1357,1653,33994,40234,156497,175810,228057,262143
1357,1653,33939,40247,156514,175842,228057,262143
1417,1638,34003,40235,156458,175817,227892,262143
1336,1662,34003,40235,156458,175817,227947,262143
1336,1662,33991,40258,156471,175787,227947,262143
1392,1633,33986,40232,156113,175418,227954,262099
1351,1652,33986,40232,156113,175418,227876,262079
1351,1652,34051,40200,156026,175372,227876,262079
1343,1613,33949,40194,155653,174912,227864,262093
1346,1651,33949,40194,155653,174912,227521,261723
